N, |E1/B0_eff|, |E2/B0_eff|, |E3/E3_main_decay|, |E3_main_decay/B0_eff|, |E3/B0_eff|, (|E1|+|E2|+|E3|)/|B0_eff|
482, 0.000000199250460617433585868192202897, 0.00000136850583258442717291958029815, 0.21053443651935244521126926047, 0.00139829934446388564813756575258, 0.000294390164572084070983770750113, 0.000295957920865285931742558522614
483, 0.000000198244000162370810634787868581, 0.00000136305158436006063916810538973, 0.210529804483914222054400585756, 0.00139270058618068152393878577527, 0.000293204982113251610537586056023, 0.000294766277697774041987388949281
484, 0.000000197244664686404842933099745048, 0.00000135763041673097613228555691712, 0.210525191638905758776163531303, 0.00138713456744219642477812498797, 0.00029202677063971904712223378793, 0.000293581645721136428097452444592
485, 0.00000019625238942076281161322492329, 0.0000013522420609386691749637494451, 0.21052059786531523239379006759, 0.00138160103472902771802082797206, 0.000290855475842493068869341804916, 0.000292403970292852500855918779284
486, 0.000000195267110315062278781944961924, 0.00000134688625095740357460879560761, 0.210516023045112878579370224409, 0.0013760997369722800566467043013, 0.000289691043940830279114612678563, 0.000291233197302102744968003419133
487, 0.000000194288764027910871744707515034, 0.00000134156272346087417958787387836, 0.210511467061240882855658913891, 0.00137063042552513336427688287033, 0.000288533421676068687212558628868, 0.000290069273163557472263891210261
488, 0.000000193317287917647600364870245577, 0.0000013362712177893436516151768195, 0.210506929797603396401124074413, 0.00136519285413479596936834453518, 0.000287382556305543308753765904861, 0.000288912144811250300005745951926
489, 0.000000192352620033223443691458866676, 0.0000013310114759172455617769989448, 0.210502411139056674675870952331, 0.0013597867789148369213486158932, 0.0002862383955965845633598119538, 0.000287761759692535032365280411611
490, 0.000000191394699105218835679036569188, 0.00000132578324242124625791749093186, 0.210497910971399337109350163015, 0.00135441195831789162553598287311, 0.000285100887820598181264803753301, 0.000286618065762124646358400280802
491, 0.000000190443464536995724830442517658, 0.00000132058626444875808849299606693, 0.210493429181362746119492052217, 0.00134906815310873503574589027061, 0.000283969981747225352476741560582, 0.000285481011476211106290064999167
492, 0.00000018949885639598192665728950664, 0.00000131542029168689670261704063312, 0.210488965656601503761117775064, 0.00134375512633771674356488997261, 0.000282845626638581874456199712074, 0.000284350545786664753085474042214
493, 0.000000188560815405085530995820293227, 0.00000131028507633187527792139587467, 0.210484520285684064329169139661, 0.00133847264331455240142161598238, 0.000281727772243575075963583806514, 0.000283226618135312036772501022681
494, 0.000000187629282934237168458076461362, 0.00000130518037305882865711110667134, 0.210480092958083461269485102725, 0.00133322047158246601284085158723, 0.000280616368792297316018679863675, 0.000282109178448290381844249046807
495, 0.000000186704200992057981660878102911, 0.00000130010593899206050075148935337, 0.21047568356416814677654309985, 0.00132799838089267771767194152317, 0.000279511366990494877796354854275, 0.000280998177130478996278767221731
496, 0.000000185785512217651187377883549465, 0.00000129506153367570668794993069835, 0.210471291995192942483788159071, 0.00132280614317923179267574786157, 0.000278412718014111097758879866685, 0.000279893565060004455634207680933
497, 0.000000184873159872515155422537126228, 0.00000129004691904480831824059542822, 0.210466918143290099677901777357, 0.00131764353253415967867333236347, 0.000277320373503902590407008945195, 0.000278795293582819913880672077749
498, 0.000000183967087832575968911078726768, 0.00000128506185939678778720026015498, 0.210462561901460467493625412524, 0.00131251032518297293454198615672, 0.000276234285560127448727044861301, 0.000277703314507356812483156200182
499, 0.000000183067240580337468593572076737, 0.00000128010612136332152517152824511, 0.210458223163564767570559523296, 0.00130740629946048110572662092479, 0.000275154406737304319727838696367, 0.000276617580099247978721603796689
500, 0.000000182173563197146821195242319159, 0.00000127517947388260310299746742967, 0.210453901824314973677717536646, 0.00130233123578692958065260083973, 0.000274080690039041273408006180559, 0.000275538043076121023332198890308
501, 0.000000181286001355573688197986865586, 0.00000127028168817199052092984215368, 0.210449597779265794835533891462, 0.00129728491664445259251470556819, 0.000273013088912933402077413683339, 0.000274464656602460966286541512358
502, 0.000000180404501311901107229992320961, 0.00000126541253770103160691097635723, 0.210445310924806260488515161416, 0.00129226712655383660641014609094, 0.0002719515572455281051858235858, 0.000273397374284541037899964554478
503, 0.000000179529009898726233236789282422, 0.00000126057179816486155829509992716, 0.210441041158151406304791766159, 0.00128727765205158941271471769433, 0.000270896049357357032692953106877, 0.000272336150165420620484484996087
504, 0.000000178659474517669120896230181059, 0.00000125575924745796676681588334882, 0.210436788377334059201483319549, 0.00128231628166731032700280450598, 0.000269846519998033677555378681674, 0.000271280938720009313443090795204
505, 0.000000177795843132187763328807781964, 0.00000125097466564830917026871876859, 0.210432552481196720217041434505, 0.00127738280590135697471585900118, 0.000268802924341415625113832300878, 0.000270231694850196122047429827428
506, 0.000000176938064260497635059079117368, 0.00000124621783495180547600404750515, 0.210428333369383543873587825518, 0.00127247701720280421522124216051, 0.000267765217980830484046443415058, 0.000269188373880042787157506541681
507, 0.00000017608608696859401941897825478, 0.00000124148853970715570096549447505, 0.210424130942332412693730666778, 0.00126759870994769083490432438373, 0.00026673335692436454011618408823, 0.00026815093155104028983656856096
508, 0.000000175239860863375432164379170433, 0.00000123678656635101557069655100396, 0.210419945101267105557426050766, 0.00126274768041754971253116878538, 0.000265707297590213190190813249796, 0.00026711932401742758119367417997
509, 0.000000174399336085866484016935521947, 0.00000123211170339350741552384868281, 0.210415775748189558605161557417, 0.00125792372677821723233602497908, 0.000264686996802092229957493953092, 0.000266093507841571603857034737297
510, 0.000000173564463304538555158155700716, 0.00000122746374139406429604451090558, 0.210411622785872217414082733505, 0.00125312664905891779115556040604, 0.000263672411784709084398309515781, 0.000265073439989407687249512182387
511, 0.000000172735193708726684405706687192, 0.00000122284247293760218213952580599, 0.210407486117850479193667883165, 0.00124835624913161931547804078477, 0.00026266350015929308544334663231, 0.000264059077825939414309891864803
512, 0.000000171911479002141104906584348466, 0.00000121824769261101510004349652707, 0.210403365648415223767189016136, 0.00124361233069065577252759448585, 0.000261660219939183916280897462376, 0.000263050379110797072485847543252
513, 0.000000171093271396471886701222841456, 0.00000121367919697998825056152924287, 0.210399261282605432124483971822, 0.00123889469923261272648782102793, 0.000260662529525477356585597790665, 0.000262047301993853816722860542749
514, 0.00000017028052360508517445970852277, 0.00000120913678456612418837357107012, 0.210395172926200891350513368517, 0.00123420316203647205671117582119, 0.000259670387702727477430744092404, 0.000261049805010898686793577371997
515, 0.000000169473188836809536078574018184, 0.00000120462025582437723754150388312, 0.210391100485714984752792707735, 0.00122953752814401201928618673949, 0.000258683753634704448886297275642, 0.000260057847079365635659917353544
516, 0.000000168671220789810964666436564482, 0.00000120012941312079140187019249135, 0.210387043868387566029081142439, 0.00122489760834045889666834251638, 0.000257702586860207137274708956155, 0.000259071387494117739641245585211
517, 0.000000167874573645555102750980671647, 0.00000119566406071053711070511550058, 0.210383002982177916334680406337, 0.00122028321513538654224669055591, 0.000256726847288929682768117077923, 0.000258090385923285774981573174096
518, 0.000000167083202062855283320153874422, 0.00000119122400471624222111001612869, 0.21037897773575778312635637625, 0.00121569416274386018774047799496, 0.000255756495197381261467944179696, 0.000257114802404160358972374349699
519, 0.000000166297061172005007578354466552, 0.00000118680905310661277619126261572, 0.210374968038504499677247746638, 0.00121113026706782094122170298974, 0.000254791491224858249316663535992, 0.000256144597339136867100433153074
520, 0.000000165516106568993504064980627105, 0.00000118241901567533909665360995974, 0.210370973800494184174177252151, 0.00120659134567770746236286927789, 0.000253831796369468018156536816196, 0.000255179731491712350757255406783
521, 0.000000164740294309803038058857487722, 0.00000117805370402028285851637359301, 0.210366994932495017325536572826, 0.00120207721779431135923672303577, 0.000252877371984203606976422730633, 0.000254220165982533692872997961714
522, 0.000000163969580904786663988382609585, 0.00000117371293152294088432050741206, 0.210363031345960597424382167316, 0.00119758770427086290766792532177, 0.000251928179773068523880139958901, 0.000253265862285496251428448848923
523, 0.000000163203923313125136894101623949, 0.00000116939651332818144814586627928, 0.210359082953023371827561352497, 0.00119312262757534374977667700561, 0.000250984181787250946573073312178, 0.000252316782223892253158113280081
524, 0.000000162443278937361721857971775964, 0.0000011651042663242489663634839064, 0.210355149666488143827591416771, 0.00118868181177302328298200710534, 0.000250045340421346601202369959028, 0.00025137288796660821189059141471
525, 0.00000016168760561801366273168203722, 0.00000116083600912303301629879916788, 0.210351231399825653909644738652, 0.00118426508250921550436796909082, 0.000249111618409629611204694644251, 0.000250434142024370657883725125456
526, 0.000000160936861628259093474733446316, 0.00000115659156204059769390655312528, 0.210347328067166234401354989851, 0.00117987226699225312797927244011, 0.000248182978822370619418541768686, 0.000249500507246039476205923055258
527, 0.000000160191005668698196960976238912, 0.00000115237074707796738918405461779, 0.210343439583293536538258632027, 0.00117550319397667584432320404498, 0.000247259385062201498109845262215, 0.000248571946814948163695990293071
528, 0.000000159449996862187437239165357827, 0.00000114817338790216512440355249608, 0.210339565863638328982527061173, 0.00117115769374662964213112900836, 0.000246340800860525972744336755349, 0.000247648424245290325305979473203
529, 0.000000158713794748745711947833199882, 0.00000114399930982749966535282998121, 0.210335706824272366847232801658, 0.00116683559809947416229388605227, 0.00024542719027397549632190316625, 0.000246729903378551741699203829431
530, 0.00000015798235928053129189617932554, 0.0000011398483397970976796615327438, 0.210331862381902330292732890109, 0.00116253674032959510284921692882, 0.000244518517680909721871147379471, 0.00024581634837998735084270509154
531, 0.000000157255650816888434739329173198, 0.00000113572030636467727898426201669, 0.21032803245386383177584870481, 0.00115826095521241874198372992299, 0.000243614747777960931290416741668, 0.000244907723735142497004140332857
