N,bound,boundtype
75273,0.064785338,lemma_euler5
75274,0.064789465,lemma_euler5
75275,0.064791968,lemma_euler5
75276,0.064796915,lemma_euler5
75277,0.064798627,lemma_euler5
75278,0.064802754,lemma_euler5
75279,0.064805834,lemma_euler5
75280,0.064810197,lemma_euler5
75281,0.06481191,lemma_euler5
75282,0.064816856,lemma_euler5
75283,0.064818569,lemma_euler5
75284,0.064822695,lemma_euler5
75285,0.064826281,lemma_euler5
75286,0.064830407,lemma_euler5
75287,0.06483212,lemma_euler5
75288,0.064837066,lemma_euler5
75289,0.064838778,lemma_euler5
75290,0.064843141,lemma_euler5
75291,0.06484622,lemma_euler5
75292,0.064850346,lemma_euler5
75293,0.064852058,lemma_euler5
75294,0.064857003,lemma_euler5
75295,0.064859506,lemma_euler5
75296,0.064863631,lemma_euler5
75297,0.064866711,lemma_euler5
75298,0.064870835,lemma_euler5
75299,0.064872548,lemma_euler5
75300,0.064877602,lemma_euler5
75301,0.064879315,lemma_euler5
75302,0.064883439,lemma_euler5
75303,0.064886519,lemma_euler5
75304,0.064890643,lemma_euler5
75305,0.064893145,lemma_euler5
75306,0.064898089,lemma_euler5
75307,0.064899801,lemma_euler5
75308,0.064903925,lemma_euler5
75309,0.064907005,lemma_euler5
75310,0.064911365,lemma_euler5
75311,0.064913077,lemma_euler5
75312,0.06491802,lemma_euler5
75313,0.064919733,lemma_euler5
75314,0.064923856,lemma_euler5
75315,0.064927441,lemma_euler5
75316,0.064931565,lemma_euler5
75317,0.064933277,lemma_euler5
75318,0.064938219,lemma_euler5
75319,0.064939932,lemma_euler5
75320,0.064944291,lemma_euler5
75321,0.064947369,lemma_euler5
75322,0.064951493,lemma_euler5
75323,0.064953205,lemma_euler5
75324,0.064958147,lemma_euler5
75325,0.064960649,lemma_euler5
75326,0.064964772,lemma_euler5
75327,0.064967849,lemma_euler5
75328,0.064971972,lemma_euler5
75329,0.064973684,lemma_euler5
75330,0.064978735,lemma_euler5
75331,0.064980447,lemma_euler5
75332,0.06498457,lemma_euler5
75333,0.064987647,lemma_euler5
75334,0.06499177,lemma_euler5
75335,0.06499427,lemma_euler5
75336,0.064999211,lemma_euler5
75337,0.065000924,lemma_euler5
75338,0.065005045,lemma_euler5
75339,0.065008123,lemma_euler5
75340,0.065012481,lemma_euler5
75341,0.065014193,lemma_euler5
75342,0.065019133,lemma_euler5
75343,0.065020845,lemma_euler5
75344,0.065024966,lemma_euler5
75345,0.065028548,lemma_euler5
75346,0.06503267,lemma_euler5
75347,0.065034382,lemma_euler5
75348,0.065039322,lemma_euler5
75349,0.065041033,lemma_euler5
75350,0.06504539,lemma_euler5
75351,0.065048467,lemma_euler5
75352,0.065052588,lemma_euler5
75353,0.065054299,lemma_euler5
75354,0.065059239,lemma_euler5
75355,0.065061739,lemma_euler5
75356,0.065065859,lemma_euler5
75357,0.065068936,lemma_euler5
75358,0.065073056,lemma_euler5
75359,0.065074768,lemma_euler5
75360,0.065079816,lemma_euler5
75361,0.065081528,lemma_euler5
75362,0.065085648,lemma_euler5
75363,0.065088724,lemma_euler5
75364,0.065092844,lemma_euler5
75365,0.065095344,lemma_euler5
75366,0.065100282,lemma_euler5
75367,0.065101993,lemma_euler5
75368,0.065106113,lemma_euler5
75369,0.065109189,lemma_euler5
75370,0.065113545,lemma_euler5
75371,0.065115256,lemma_euler5
75372,0.065120193,lemma_euler5
75373,0.065121904,lemma_euler5
75374,0.065126024,lemma_euler5
75375,0.065129604,lemma_euler5
75376,0.065133723,lemma_euler5
75377,0.065135435,lemma_euler5
75378,0.065140371,lemma_euler5
75379,0.065142083,lemma_euler5
75380,0.065146437,lemma_euler5
75381,0.065149513,lemma_euler5
75382,0.065153631,lemma_euler5
75383,0.065155342,lemma_euler5
75384,0.065160278,lemma_euler5
75385,0.065162778,lemma_euler5
75386,0.065166896,lemma_euler5
75387,0.065169971,lemma_euler5
75388,0.065174089,lemma_euler5
75389,0.0651758,lemma_euler5
75390,0.065180845,lemma_euler5
75391,0.065182556,lemma_euler5
75392,0.065186674,lemma_euler5
75393,0.065189749,lemma_euler5
75394,0.065193866,lemma_euler5
75395,0.065196365,lemma_euler5
75396,0.065201301,lemma_euler5
75397,0.065203011,lemma_euler5
75398,0.065207129,lemma_euler5
75399,0.065210203,lemma_euler5
75400,0.065214556,lemma_euler5
75401,0.065216267,lemma_euler5
75402,0.065221201,lemma_euler5
75403,0.065222912,lemma_euler5
75404,0.065227029,lemma_euler5
75405,0.065230608,lemma_euler5
75406,0.065234725,lemma_euler5
75407,0.065236435,lemma_euler5
75408,0.065241369,lemma_euler5
75409,0.06524308,lemma_euler5
75410,0.065247432,lemma_euler5
75411,0.065250506,lemma_euler5
75412,0.065254622,lemma_euler5
75413,0.065256333,lemma_euler5
75414,0.065261266,lemma_euler5
75415,0.065263765,lemma_euler5
75416,0.06526788,lemma_euler5
75417,0.065270954,lemma_euler5
75418,0.06527507,lemma_euler5
75419,0.06527678,lemma_euler5
75420,0.065281823,lemma_euler5
75421,0.065283532,lemma_euler5
75422,0.065287648,lemma_euler5
75423,0.065290721,lemma_euler5
75424,0.065294837,lemma_euler5
75425,0.065297334,lemma_euler5
75426,0.065302267,lemma_euler5
75427,0.065303977,lemma_euler5
75428,0.065308093,lemma_euler5
75429,0.065311165,lemma_euler5
75430,0.065315516,lemma_euler5
75431,0.065317226,lemma_euler5
75432,0.065322158,lemma_euler5
75433,0.065323868,lemma_euler5
75434,0.065327983,lemma_euler5
75435,0.06533156,lemma_euler5
75436,0.065335674,lemma_euler5
75437,0.065337384,lemma_euler5
75438,0.065342315,lemma_euler5
75439,0.065344025,lemma_euler5
75440,0.065348375,lemma_euler5
75441,0.065351447,lemma_euler5
75442,0.065355562,lemma_euler5
75443,0.065357272,lemma_euler5
75444,0.065362202,lemma_euler5
75445,0.065364699,lemma_euler5
75446,0.065368813,lemma_euler5
75447,0.065371885,lemma_euler5
75448,0.065375998,lemma_euler5
75449,0.065377708,lemma_euler5
75450,0.065382748,lemma_euler5
75451,0.065384457,lemma_euler5
75452,0.065388571,lemma_euler5
75453,0.065391642,lemma_euler5
75454,0.065395756,lemma_euler5
75455,0.065398252,lemma_euler5
75456,0.065403182,lemma_euler5
75457,0.065404891,lemma_euler5
75458,0.065409004,lemma_euler5
75459,0.065412075,lemma_euler5
75460,0.065416424,lemma_euler5
75461,0.065418134,lemma_euler5
75462,0.065423062,lemma_euler5
75463,0.065424772,lemma_euler5
75464,0.065428885,lemma_euler5
75465,0.065432459,lemma_euler5
75466,0.065436572,lemma_euler5
75467,0.065438281,lemma_euler5
75468,0.065443209,lemma_euler5
75469,0.065444919,lemma_euler5
75470,0.065449266,lemma_euler5
75471,0.065452337,lemma_euler5
75472,0.065456449,lemma_euler5
75473,0.065458158,lemma_euler5
75474,0.065463086,lemma_euler5
75475,0.065465582,lemma_euler5
75476,0.065469694,lemma_euler5
75477,0.065472764,lemma_euler5
75478,0.065476876,lemma_euler5
75479,0.065478584,lemma_euler5
75480,0.065483621,lemma_euler5
75481,0.06548533,lemma_euler5
75482,0.065489441,lemma_euler5
75483,0.065492511,lemma_euler5
75484,0.065496623,lemma_euler5
75485,0.065499118,lemma_euler5
75486,0.065504045,lemma_euler5
75487,0.065505754,lemma_euler5
75488,0.065509865,lemma_euler5
75489,0.065512934,lemma_euler5
75490,0.06551728,lemma_euler5
75491,0.065518989,lemma_euler5
75492,0.065523915,lemma_euler5
75493,0.065525624,lemma_euler5
75494,0.065529735,lemma_euler5
75495,0.065533308,lemma_euler5
75496,0.065537418,lemma_euler5
75497,0.065539127,lemma_euler5
75498,0.065544052,lemma_euler5
75499,0.065545761,lemma_euler5
75500,0.065550106,lemma_euler5
75501,0.065553175,lemma_euler5
75502,0.065557285,lemma_euler5
75503,0.065558994,lemma_euler5
75504,0.065563919,lemma_euler5
75505,0.065566413,lemma_euler5
75506,0.065570523,lemma_euler5
75507,0.065573592,lemma_euler5
75508,0.0655777,lemma_euler5
75509,0.065579409,lemma_euler5
75510,0.065584443,lemma_euler5
75511,0.065586151,lemma_euler5
75512,0.06559026,lemma_euler5
75513,0.065593329,lemma_euler5
75514,0.065597438,lemma_euler5
75515,0.065599932,lemma_euler5
75516,0.065604856,lemma_euler5
75517,0.065606564,lemma_euler5
75518,0.065610673,lemma_euler5
75519,0.065613741,lemma_euler5
75520,0.065618084,lemma_euler5
75521,0.065619793,lemma_euler5
75522,0.065624716,lemma_euler5
75523,0.065626424,lemma_euler5
75524,0.065630533,lemma_euler5
75525,0.065634103,lemma_euler5
75526,0.065638212,lemma_euler5
75527,0.06563992,lemma_euler5
75528,0.065644843,lemma_euler5
75529,0.065646551,lemma_euler5
75530,0.065650894,lemma_euler5
75531,0.065653961,lemma_euler5
75532,0.065658068,lemma_euler5
75533,0.065659777,lemma_euler5
75534,0.065664699,lemma_euler5
75535,0.065667193,lemma_euler5
75536,0.0656713,lemma_euler5
75537,0.065674367,lemma_euler5
75538,0.065678474,lemma_euler5
75539,0.065680182,lemma_euler5
75540,0.065685213,lemma_euler5
75541,0.065686921,lemma_euler5
75542,0.065691028,lemma_euler5
75543,0.065694094,lemma_euler5
75544,0.065698201,lemma_euler5
75545,0.065700694,lemma_euler5
75546,0.065705615,lemma_euler5
75547,0.065707323,lemma_euler5
75548,0.065711429,lemma_euler5
75549,0.065714496,lemma_euler5
75550,0.065718837,lemma_euler5
75551,0.065720545,lemma_euler5
75552,0.065725465,lemma_euler5
75553,0.065727173,lemma_euler5
75554,0.065731279,lemma_euler5
75555,0.065734848,lemma_euler5
75556,0.065738954,lemma_euler5
75557,0.065740662,lemma_euler5
75558,0.065745582,lemma_euler5
75559,0.065747289,lemma_euler5
75560,0.065751629,lemma_euler5
75561,0.065754695,lemma_euler5
75562,0.065758801,lemma_euler5
75563,0.065760508,lemma_euler5
75564,0.065765428,lemma_euler5
75565,0.065767921,lemma_euler5
75566,0.065772025,lemma_euler5
75567,0.065775091,lemma_euler5
75568,0.065779196,lemma_euler5
75569,0.065780903,lemma_euler5
75570,0.065785931,lemma_euler5
75571,0.065787638,lemma_euler5
75572,0.065791743,lemma_euler5
75573,0.065794808,lemma_euler5
75574,0.065798913,lemma_euler5
75575,0.065801404,lemma_euler5
75576,0.065806323,lemma_euler5
75577,0.06580803,lemma_euler5
75578,0.065812135,lemma_euler5
75579,0.065815199,lemma_euler5
75580,0.065819538,lemma_euler5
75581,0.065821245,lemma_euler5
75582,0.065826163,lemma_euler5
75583,0.06582787,lemma_euler5
75584,0.065831974,lemma_euler5
75585,0.065835541,lemma_euler5
75586,0.065839645,lemma_euler5
75587,0.065841352,lemma_euler5
75588,0.065846269,lemma_euler5
75589,0.065847976,lemma_euler5
75590,0.065852314,lemma_euler5
75591,0.065855378,lemma_euler5
75592,0.065859481,lemma_euler5
75593,0.065861189,lemma_euler5
75594,0.065866105,lemma_euler5
75595,0.065868597,lemma_euler5
75596,0.065872699,lemma_euler5
75597,0.065875763,lemma_euler5
75598,0.065879866,lemma_euler5
75599,0.065881573,lemma_euler5
75600,0.065886597,lemma_euler5
75601,0.065888305,lemma_euler5
75602,0.065892406,lemma_euler5
75603,0.065895471,lemma_euler5
75604,0.065899572,lemma_euler5
75605,0.065902064,lemma_euler5
75606,0.065906979,lemma_euler5
75607,0.065908686,lemma_euler5
75608,0.065912788,lemma_euler5
75609,0.065915851,lemma_euler5
75610,0.065920187,lemma_euler5
75611,0.065921894,lemma_euler5
75612,0.065926809,lemma_euler5
75613,0.065928516,lemma_euler5
75614,0.065932617,lemma_euler5
75615,0.065936183,lemma_euler5
75616,0.065940284,lemma_euler5
75617,0.06594199,lemma_euler5
75618,0.065946905,lemma_euler5
75619,0.065948611,lemma_euler5
75620,0.065952946,lemma_euler5
75621,0.06595601,lemma_euler5
75622,0.06596011,lemma_euler5
75623,0.065961817,lemma_euler5
75624,0.065966731,lemma_euler5
75625,0.065969221,lemma_euler5
75626,0.065973321,lemma_euler5
75627,0.065976384,lemma_euler5
75628,0.065980484,lemma_euler5
75629,0.065982191,lemma_euler5
75630,0.065987213,lemma_euler5
75631,0.065988919,lemma_euler5
75632,0.065993019,lemma_euler5
75633,0.065996081,lemma_euler5
75634,0.066000181,lemma_euler5
75635,0.066002671,lemma_euler5
75636,0.066007584,lemma_euler5
75637,0.06600929,lemma_euler5
75638,0.066013389,lemma_euler5
75639,0.066016451,lemma_euler5
75640,0.066020785,lemma_euler5
75641,0.066022491,lemma_euler5
75642,0.066027404,lemma_euler5
75643,0.06602911,lemma_euler5
75644,0.066033209,lemma_euler5
75645,0.066036772,lemma_euler5
75646,0.066040871,lemma_euler5
75647,0.066042577,lemma_euler5
75648,0.066047489,lemma_euler5
75649,0.066049195,lemma_euler5
75650,0.066053528,lemma_euler5
75651,0.066056589,lemma_euler5
75652,0.066060688,lemma_euler5
75653,0.066062393,lemma_euler5
75654,0.066067305,lemma_euler5
75655,0.066069794,lemma_euler5
75656,0.066073892,lemma_euler5
75657,0.066076953,lemma_euler5
75658,0.066081051,lemma_euler5
75659,0.066082757,lemma_euler5
75660,0.066087776,lemma_euler5
75661,0.066089482,lemma_euler5
75662,0.06609358,lemma_euler5
75663,0.06609664,lemma_euler5
75664,0.066100738,lemma_euler5
75665,0.066103226,lemma_euler5
75666,0.066108137,lemma_euler5
75667,0.066109842,lemma_euler5
75668,0.06611394,lemma_euler5
75669,0.066117,lemma_euler5
75670,0.066121332,lemma_euler5
75671,0.066123037,lemma_euler5
75672,0.066127946,lemma_euler5
75673,0.066129652,lemma_euler5
75674,0.066133749,lemma_euler5
75675,0.06613731,lemma_euler5
75676,0.066141407,lemma_euler5
75677,0.066143113,lemma_euler5
75678,0.066148021,lemma_euler5
75679,0.066149727,lemma_euler5
75680,0.066154057,lemma_euler5
75681,0.066157118,lemma_euler5
75682,0.066161214,lemma_euler5
75683,0.066162919,lemma_euler5
75684,0.066167827,lemma_euler5
75685,0.066170315,lemma_euler5
75686,0.066174411,lemma_euler5
75687,0.06617747,lemma_euler5
75688,0.066181566,lemma_euler5
75689,0.066183271,lemma_euler5
75690,0.066188288,lemma_euler5
75691,0.066189993,lemma_euler5
75692,0.066194089,lemma_euler5
75693,0.066197148,lemma_euler5
75694,0.066201244,lemma_euler5
75695,0.066203731,lemma_euler5
75696,0.066208638,lemma_euler5
75697,0.066210343,lemma_euler5
75698,0.066214438,lemma_euler5
75699,0.066217497,lemma_euler5
75700,0.066221827,lemma_euler5
75701,0.066223531,lemma_euler5
75702,0.066228438,lemma_euler5
75703,0.066230143,lemma_euler5
75704,0.066234238,lemma_euler5
75705,0.066237797,lemma_euler5
75706,0.066241892,lemma_euler5
75707,0.066243597,lemma_euler5
75708,0.066248503,lemma_euler5
75709,0.066250207,lemma_euler5
75710,0.066254536,lemma_euler5
75711,0.066257594,lemma_euler5
75712,0.066261688,lemma_euler5
75713,0.066263393,lemma_euler5
75714,0.066268298,lemma_euler5
75715,0.066270785,lemma_euler5
75716,0.066274879,lemma_euler5
75717,0.066277937,lemma_euler5
75718,0.066282031,lemma_euler5
75719,0.066283735,lemma_euler5
75720,0.066288748,lemma_euler5
75721,0.066290453,lemma_euler5
75722,0.066294546,lemma_euler5
75723,0.066297604,lemma_euler5
75724,0.066301697,lemma_euler5
75725,0.066304184,lemma_euler5
75726,0.066309088,lemma_euler5
75727,0.066310793,lemma_euler5
75728,0.066314885,lemma_euler5
75729,0.066317943,lemma_euler5
75730,0.06632227,lemma_euler5
75731,0.066323974,lemma_euler5
75732,0.066328878,lemma_euler5
75733,0.066330582,lemma_euler5
75734,0.066334674,lemma_euler5
75735,0.066338232,lemma_euler5
75736,0.066342325,lemma_euler5
75737,0.066344029,lemma_euler5
75738,0.066348932,lemma_euler5
75739,0.066350637,lemma_euler5
75740,0.066354963,lemma_euler5
75741,0.066358019,lemma_euler5
75742,0.066362111,lemma_euler5
75743,0.066363815,lemma_euler5
75744,0.066368718,lemma_euler5
75745,0.066371204,lemma_euler5
75746,0.066375295,lemma_euler5
75747,0.066378352,lemma_euler5
75748,0.066382443,lemma_euler5
75749,0.066384147,lemma_euler5
75750,0.066389158,lemma_euler5
75751,0.066390862,lemma_euler5
75752,0.066394953,lemma_euler5
75753,0.066398009,lemma_euler5
75754,0.0664021,lemma_euler5
75755,0.066404585,lemma_euler5
75756,0.066409487,lemma_euler5
75757,0.066411191,lemma_euler5
75758,0.066415281,lemma_euler5
75759,0.066418337,lemma_euler5
75760,0.066422662,lemma_euler5
75761,0.066424365,lemma_euler5
75762,0.066429267,lemma_euler5
75763,0.06643097,lemma_euler5
75764,0.066435061,lemma_euler5
75765,0.066438616,lemma_euler5
75766,0.066442706,lemma_euler5
75767,0.06644441,lemma_euler5
75768,0.066449311,lemma_euler5
75769,0.066451014,lemma_euler5
75770,0.066455338,lemma_euler5
75771,0.066458393,lemma_euler5
75772,0.066462483,lemma_euler5
75773,0.066464186,lemma_euler5
75774,0.066469086,lemma_euler5
75775,0.066471571,lemma_euler5
75776,0.06647566,lemma_euler5
75777,0.066478715,lemma_euler5
75778,0.066482804,lemma_euler5
75779,0.066484507,lemma_euler5
75780,0.066489515,lemma_euler5
75781,0.066491219,lemma_euler5
75782,0.066495308,lemma_euler5
75783,0.066498362,lemma_euler5
75784,0.066502451,lemma_euler5
75785,0.066504935,lemma_euler5
75786,0.066509834,lemma_euler5
75787,0.066511537,lemma_euler5
75788,0.066515626,lemma_euler5
75789,0.06651868,lemma_euler5
75790,0.066523002,lemma_euler5
75791,0.066524705,lemma_euler5
75792,0.066529604,lemma_euler5
75793,0.066531307,lemma_euler5
75794,0.066535395,lemma_euler5
75795,0.066538949,lemma_euler5
75796,0.066543037,lemma_euler5
75797,0.06654474,lemma_euler5
75798,0.066549637,lemma_euler5
75799,0.066551341,lemma_euler5
75800,0.066555661,lemma_euler5
75801,0.066558715,lemma_euler5
75802,0.066562803,lemma_euler5
75803,0.066564506,lemma_euler5
75804,0.066569403,lemma_euler5
75805,0.066571886,lemma_euler5
75806,0.066575974,lemma_euler5
75807,0.066579027,lemma_euler5
75808,0.066583114,lemma_euler5
75809,0.066584817,lemma_euler5
75810,0.066589822,lemma_euler5
75811,0.066591525,lemma_euler5
75812,0.066595611,lemma_euler5
75813,0.066598664,lemma_euler5
75814,0.066602751,lemma_euler5
75815,0.066605234,lemma_euler5
75816,0.06661013,lemma_euler5
75817,0.066611833,lemma_euler5
75818,0.066615919,lemma_euler5
75819,0.066618972,lemma_euler5
75820,0.066623291,lemma_euler5
75821,0.066624994,lemma_euler5
75822,0.066629889,lemma_euler5
75823,0.066631592,lemma_euler5
75824,0.066635677,lemma_euler5
75825,0.06663923,lemma_euler5
75826,0.066643316,lemma_euler5
75827,0.066645018,lemma_euler5
75828,0.066649913,lemma_euler5
75829,0.066651616,lemma_euler5
75830,0.066655935,lemma_euler5
75831,0.066658987,lemma_euler5
75832,0.066663072,lemma_euler5
75833,0.066664774,lemma_euler5
75834,0.066669669,lemma_euler5
75835,0.066672151,lemma_euler5
75836,0.066676236,lemma_euler5
75837,0.066679288,lemma_euler5
75838,0.066683373,lemma_euler5
75839,0.066685075,lemma_euler5
75840,0.066690077,lemma_euler5
75841,0.066691779,lemma_euler5
75842,0.066695863,lemma_euler5
75843,0.066698915,lemma_euler5
75844,0.066702999,lemma_euler5
75845,0.066705481,lemma_euler5
75846,0.066710375,lemma_euler5
75847,0.066712077,lemma_euler5
75848,0.066716161,lemma_euler5
75849,0.066719212,lemma_euler5
75850,0.066723529,lemma_euler5
75851,0.066725231,lemma_euler5
75852,0.066730124,lemma_euler5
75853,0.066731826,lemma_euler5
75854,0.066735909,lemma_euler5
75855,0.06673946,lemma_euler5
75856,0.066743544,lemma_euler5
75857,0.066745245,lemma_euler5
75858,0.066750138,lemma_euler5
75859,0.06675184,lemma_euler5
75860,0.066756156,lemma_euler5
